ReviewID,EmployeeID,ReviewYear,ReviewDate,PerformanceRating,PerformanceScore,GoalAchievementPct,ManagerFeedback,SalaryIncreaseRecommended_Pct,PromotionRecommended,Department,Region,JobGrade,ReviewerID,SourceSystem,LoadDate
PERF-EMP-00762-2024,EMP-00762,2024,2024-12-15,Meets Expectations,3,100.7,"Exceptional year, exceeded all targets.",0.056,No,Corporate Strategy,North America,G7,EMP-00034,Workday,2024-12-31
PERF-EMP-06607-2022,EMP-06607,2022,2022-12-15,Needs Improvement,2,60.5,"Exceptional year, exceeded all targets.",0.084,Yes,Finance,North America,G5,EMP-03082,Workday,2024-12-31
PERF-EMP-06607-2023,EMP-06607,2023,2023-12-15,Meets Expectations,3,79.6,Development needed in technical skills.,0.021,No,Finance,North America,G5,EMP-03082,Workday,2024-12-31
PERF-EMP-06607-2024,EMP-06607,2024,2024-12-15,Exceeds Expectations,4,117.7,Development needed in technical skills.,0.011,No,Finance,North America,G5,EMP-03082,Workday,2024-12-31
PERF-EMP-04137-2022,EMP-04137,2022,2022-12-15,Exceptional,5,61.8,Needs to improve stakeholder communication.,0.053,Yes,Marketing,Middle East & Africa,G2,EMP-04070,Workday,2024-12-31
PERF-EMP-04137-2023,EMP-04137,2023,2023-12-15,Needs Improvement,2,79.0,Development needed in technical skills.,0.01,No,Marketing,Middle East & Africa,G2,EMP-04070,Workday,2024-12-31
PERF-EMP-04137-2024,EMP-04137,2024,2024-12-15,Meets Expectations,3,60.2,"Strong contributor, consistently delivers.",0.085,No,Marketing,Middle East & Africa,G2,EMP-04070,Workday,2024-12-31
PERF-EMP-02150-2022,EMP-02150,2022,2022-12-15,Meets Expectations,3,87.9,"Exceptional year, exceeded all targets.",0.071,No,Retail Banking,North America,G2,EMP-01290,Workday,2024-12-31
PERF-EMP-02150-2023,EMP-02150,2023,2023-12-15,Needs Improvement,2,60.8,Needs to improve stakeholder communication.,0.111,No,Retail Banking,North America,G2,EMP-01290,Workday,2024-12-31
PERF-EMP-02150-2024,EMP-02150,2024,2024-12-15,Meets Expectations,3,83.2,Development needed in technical skills.,0.035,Yes,Retail Banking,North America,G2,EMP-01290,Workday,2024-12-31
PERF-EMP-06548-2022,EMP-06548,2022,2022-12-15,Meets Expectations,3,100.8,Meets expectations across all KPIs.,0.016,No,Finance,Asia Pacific,G1,EMP-02104,Workday,2024-12-31
PERF-EMP-06548-2024,EMP-06548,2024,2024-12-15,Exceeds Expectations,4,114.9,"Exceptional year, exceeded all targets.",0.031,No,Finance,Asia Pacific,G1,EMP-02104,Workday,2024-12-31
PERF-EMP-06540-2022,EMP-06540,2022,2022-12-15,Meets Expectations,3,111.6,"Strong contributor, consistently delivers.",0.064,No,Data & Analytics,Latin America,G4,EMP-00428,Workday,2024-12-31
PERF-EMP-06540-2024,EMP-06540,2024,2024-12-15,Meets Expectations,3,84.9,"Strong contributor, consistently delivers.",0.038,No,Data & Analytics,Latin America,G4,EMP-00428,Workday,2024-12-31
PERF-EMP-07209-2022,EMP-07209,2022,2022-12-15,Meets Expectations,3,95.6,"Strong contributor, consistently delivers.",0.061,No,Finance,North America,G4,EMP-04570,Workday,2024-12-31
PERF-EMP-07209-2023,EMP-07209,2023,2023-12-15,Exceeds Expectations,4,99.1,Development needed in technical skills.,0.087,Yes,Finance,North America,G4,EMP-04570,Workday,2024-12-31
PERF-EMP-07209-2024,EMP-07209,2024,2024-12-15,Needs Improvement,2,112.2,Needs to improve stakeholder communication.,0.109,No,Finance,North America,G4,EMP-04570,Workday,2024-12-31
PERF-EMP-08605-2023,EMP-08605,2023,2023-12-15,Meets Expectations,3,91.7,"Exceptional year, exceeded all targets.",0.096,No,Credit Risk,Europe,G6,EMP-02724,Workday,2024-12-31
PERF-EMP-08605-2024,EMP-08605,2024,2024-12-15,Exceeds Expectations,4,90.5,Needs to improve stakeholder communication.,0.091,Yes,Credit Risk,Europe,G6,EMP-02724,Workday,2024-12-31
PERF-EMP-03537-2023,EMP-03537,2023,2023-12-15,Meets Expectations,3,63.2,"Strong contributor, consistently delivers.",0.004,No,Human Resources,Asia Pacific,G2,EMP-01809,Workday,2024-12-31
PERF-EMP-03537-2024,EMP-03537,2024,2024-12-15,Meets Expectations,3,101.7,Development needed in technical skills.,0.075,No,Human Resources,Asia Pacific,G2,EMP-01809,Workday,2024-12-31
PERF-EMP-02577-2022,EMP-02577,2022,2022-12-15,Exceeds Expectations,4,98.9,Meets expectations across all KPIs.,0.04,No,Credit Risk,North America,G8,EMP-02285,Workday,2024-12-31
PERF-EMP-02577-2023,EMP-02577,2023,2023-12-15,Exceptional,5,79.2,Meets expectations across all KPIs.,0.069,No,Credit Risk,North America,G8,EMP-02285,Workday,2024-12-31
PERF-EMP-02577-2024,EMP-02577,2024,2024-12-15,Unsatisfactory,1,83.1,Meets expectations across all KPIs.,0.029,No,Credit Risk,North America,G8,EMP-02285,Workday,2024-12-31
PERF-EMP-05703-2022,EMP-05703,2022,2022-12-15,Meets Expectations,3,108.9,"Strong contributor, consistently delivers.",0.11,No,Credit Risk,Asia Pacific,G1,EMP-04806,Workday,2024-12-31
PERF-EMP-05703-2023,EMP-05703,2023,2023-12-15,Meets Expectations,3,98.5,"Strong contributor, consistently delivers.",0.069,No,Credit Risk,Asia Pacific,G1,EMP-04806,Workday,2024-12-31
PERF-EMP-09977-2022,EMP-09977,2022,2022-12-15,Meets Expectations,3,98.0,Development needed in technical skills.,0.007,No,Treasury,Europe,G9,EMP-05678,Workday,2024-12-31
PERF-EMP-09977-2023,EMP-09977,2023,2023-12-15,Meets Expectations,3,88.1,"Strong contributor, consistently delivers.",0.042,No,Treasury,Europe,G9,EMP-05678,Workday,2024-12-31
PERF-EMP-09977-2024,EMP-09977,2024,2024-12-15,Exceptional,5,110.1,Meets expectations across all KPIs.,0.062,No,Treasury,Europe,G9,EMP-05678,Workday,2024-12-31
PERF-EMP-06367-2023,EMP-06367,2023,2023-12-15,Exceptional,5,86.3,Meets expectations across all KPIs.,0.032,No,Marketing,North America,G2,EMP-04788,Workday,2024-12-31
PERF-EMP-06367-2024,EMP-06367,2024,2024-12-15,Meets Expectations,3,71.2,Development needed in technical skills.,0.063,Yes,Marketing,North America,G2,EMP-04788,Workday,2024-12-31
PERF-EMP-03460-2022,EMP-03460,2022,2022-12-15,Meets Expectations,3,72.8,Needs to improve stakeholder communication.,0.09,No,Treasury,Middle East & Africa,G2,EMP-00216,Workday,2024-12-31
PERF-EMP-03460-2023,EMP-03460,2023,2023-12-15,Meets Expectations,3,79.5,Development needed in technical skills.,0.091,Yes,Treasury,Middle East & Africa,G2,EMP-00216,Workday,2024-12-31
PERF-EMP-03460-2024,EMP-03460,2024,2024-12-15,Needs Improvement,2,88.0,Needs to improve stakeholder communication.,0.049,No,Treasury,Middle East & Africa,G2,EMP-00216,Workday,2024-12-31
PERF-EMP-06458-2022,EMP-06458,2022,2022-12-15,Meets Expectations,3,105.2,"Strong contributor, consistently delivers.",0.056,No,Technology,North America,G5,EMP-01687,Workday,2024-12-31
PERF-EMP-06458-2024,EMP-06458,2024,2024-12-15,Meets Expectations,3,118.8,"Strong contributor, consistently delivers.",0.016,No,Technology,North America,G5,EMP-01687,Workday,2024-12-31
PERF-EMP-04919-2022,EMP-04919,2022,2022-12-15,Meets Expectations,3,90.4,Meets expectations across all KPIs.,0.007,No,Risk & Compliance,North America,G3,EMP-00648,Workday,2024-12-31
PERF-EMP-04919-2023,EMP-04919,2023,2023-12-15,Exceeds Expectations,4,119.4,"Strong contributor, consistently delivers.",0.013,No,Risk & Compliance,North America,G3,EMP-00648,Workday,2024-12-31
PERF-EMP-04919-2024,EMP-04919,2024,2024-12-15,Meets Expectations,3,102.9,Meets expectations across all KPIs.,0.105,No,Risk & Compliance,North America,G3,EMP-00648,Workday,2024-12-31
PERF-EMP-02787-2022,EMP-02787,2022,2022-12-15,Exceeds Expectations,4,85.2,Meets expectations across all KPIs.,0.1,No,Human Resources,Europe,G8,EMP-01665,Workday,2024-12-31
PERF-EMP-02787-2023,EMP-02787,2023,2023-12-15,Needs Improvement,2,85.7,Needs to improve stakeholder communication.,0.107,No,Human Resources,Europe,G8,EMP-01665,Workday,2024-12-31
PERF-EMP-00123-2022,EMP-00123,2022,2022-12-15,Meets Expectations,3,75.9,Needs to improve stakeholder communication.,0.067,Yes,Retail Banking,Asia Pacific,G4,EMP-00013,Workday,2024-12-31
PERF-EMP-00123-2023,EMP-00123,2023,2023-12-15,Exceptional,5,104.6,"Exceptional year, exceeded all targets.",0.04,No,Retail Banking,Asia Pacific,G4,EMP-00013,Workday,2024-12-31
PERF-EMP-00123-2024,EMP-00123,2024,2024-12-15,Meets Expectations,3,73.2,Development needed in technical skills.,0.008,No,Retail Banking,Asia Pacific,G4,EMP-00013,Workday,2024-12-31
PERF-EMP-06188-2022,EMP-06188,2022,2022-12-15,Meets Expectations,3,102.1,Needs to improve stakeholder communication.,0.005,No,Treasury,North America,G1,EMP-03131,Workday,2024-12-31
PERF-EMP-06188-2023,EMP-06188,2023,2023-12-15,Meets Expectations,3,89.0,Development needed in technical skills.,0.029,No,Treasury,North America,G1,EMP-03131,Workday,2024-12-31
PERF-EMP-06188-2024,EMP-06188,2024,2024-12-15,Meets Expectations,3,95.7,Needs to improve stakeholder communication.,0.02,No,Treasury,North America,G1,EMP-03131,Workday,2024-12-31
PERF-EMP-01474-2022,EMP-01474,2022,2022-12-15,Meets Expectations,3,87.4,Development needed in technical skills.,0.036,Yes,Legal,Europe,G6,EMP-00413,Workday,2024-12-31
PERF-EMP-01474-2023,EMP-01474,2023,2023-12-15,Needs Improvement,2,64.2,Meets expectations across all KPIs.,0.019,No,Legal,Europe,G6,EMP-00413,Workday,2024-12-31
PERF-EMP-01474-2024,EMP-01474,2024,2024-12-15,Exceeds Expectations,4,89.7,"Strong contributor, consistently delivers.",0.038,No,Legal,Europe,G6,EMP-00413,Workday,2024-12-31
PERF-EMP-01328-2022,EMP-01328,2022,2022-12-15,Meets Expectations,3,71.6,Development needed in technical skills.,0.076,No,Data & Analytics,Europe,G6,EMP-00217,Workday,2024-12-31
PERF-EMP-01328-2023,EMP-01328,2023,2023-12-15,Unsatisfactory,1,99.4,Needs to improve stakeholder communication.,0.075,Yes,Data & Analytics,Europe,G6,EMP-00217,Workday,2024-12-31
PERF-EMP-01328-2024,EMP-01328,2024,2024-12-15,Needs Improvement,2,119.5,Needs to improve stakeholder communication.,0.048,No,Data & Analytics,Europe,G6,EMP-00217,Workday,2024-12-31
PERF-EMP-03918-2022,EMP-03918,2022,2022-12-15,Meets Expectations,3,70.7,"Strong contributor, consistently delivers.",0.025,No,Risk & Compliance,North America,G8,EMP-00551,Workday,2024-12-31
PERF-EMP-03918-2023,EMP-03918,2023,2023-12-15,Meets Expectations,3,89.9,Development needed in technical skills.,0.061,No,Risk & Compliance,North America,G8,EMP-00551,Workday,2024-12-31
PERF-EMP-03918-2024,EMP-03918,2024,2024-12-15,Needs Improvement,2,71.4,"Strong contributor, consistently delivers.",0.108,No,Risk & Compliance,North America,G8,EMP-00551,Workday,2024-12-31
PERF-EMP-07993-2022,EMP-07993,2022,2022-12-15,Meets Expectations,3,101.7,Meets expectations across all KPIs.,0.037,No,Credit Risk,Latin America,G6,EMP-07229,Workday,2024-12-31
PERF-EMP-08083-2022,EMP-08083,2022,2022-12-15,Meets Expectations,3,115.8,"Strong contributor, consistently delivers.",0.037,Yes,Credit Risk,Europe,G7,EMP-00430,Workday,2024-12-31
PERF-EMP-08083-2023,EMP-08083,2023,2023-12-15,Exceptional,5,90.8,Development needed in technical skills.,0.026,No,Credit Risk,Europe,G7,EMP-00430,Workday,2024-12-31
PERF-EMP-01894-2022,EMP-01894,2022,2022-12-15,Exceeds Expectations,4,104.2,Development needed in technical skills.,0.087,No,Wealth Management,North America,G3,EMP-01026,Workday,2024-12-31
PERF-EMP-01894-2023,EMP-01894,2023,2023-12-15,Unsatisfactory,1,115.7,"Strong contributor, consistently delivers.",0.004,No,Wealth Management,North America,G3,EMP-01026,Workday,2024-12-31
PERF-EMP-01894-2024,EMP-01894,2024,2024-12-15,Exceeds Expectations,4,108.4,"Strong contributor, consistently delivers.",0.035,No,Wealth Management,North America,G3,EMP-01026,Workday,2024-12-31
PERF-EMP-02755-2022,EMP-02755,2022,2022-12-15,Exceeds Expectations,4,82.6,Meets expectations across all KPIs.,0.094,No,Legal,North America,G5,EMP-00282,Workday,2024-12-31
PERF-EMP-02755-2023,EMP-02755,2023,2023-12-15,Exceeds Expectations,4,81.1,Needs to improve stakeholder communication.,0.096,No,Legal,North America,G5,EMP-00282,Workday,2024-12-31
PERF-EMP-02755-2024,EMP-02755,2024,2024-12-15,Meets Expectations,3,89.8,"Strong contributor, consistently delivers.",0.018,No,Legal,North America,G5,EMP-00282,Workday,2024-12-31
PERF-EMP-04408-2024,EMP-04408,2024,2024-12-15,Exceeds Expectations,4,113.6,"Strong contributor, consistently delivers.",0.029,No,Risk & Compliance,North America,G5,EMP-03948,Workday,2024-12-31
PERF-EMP-03735-2022,EMP-03735,2022,2022-12-15,Exceeds Expectations,4,109.9,Needs to improve stakeholder communication.,0.058,No,Legal,North America,G4,EMP-01964,Workday,2024-12-31
PERF-EMP-03735-2023,EMP-03735,2023,2023-12-15,Meets Expectations,3,67.9,Meets expectations across all KPIs.,0.059,No,Legal,North America,G4,EMP-01964,Workday,2024-12-31
PERF-EMP-03735-2024,EMP-03735,2024,2024-12-15,Meets Expectations,3,90.3,Development needed in technical skills.,0.084,No,Legal,North America,G4,EMP-01964,Workday,2024-12-31
PERF-EMP-00607-2022,EMP-00607,2022,2022-12-15,Exceeds Expectations,4,73.2,Meets expectations across all KPIs.,0.012,No,Treasury,Asia Pacific,G2,EMP-00590,Workday,2024-12-31
PERF-EMP-00607-2023,EMP-00607,2023,2023-12-15,Meets Expectations,3,60.4,Meets expectations across all KPIs.,0.086,No,Treasury,Asia Pacific,G2,EMP-00590,Workday,2024-12-31
PERF-EMP-00607-2024,EMP-00607,2024,2024-12-15,Meets Expectations,3,65.2,Meets expectations across all KPIs.,0.005,Yes,Treasury,Asia Pacific,G2,EMP-00590,Workday,2024-12-31
PERF-EMP-01279-2022,EMP-01279,2022,2022-12-15,Exceptional,5,113.4,"Strong contributor, consistently delivers.",0.011,No,Wealth Management,North America,G2,EMP-00115,Workday,2024-12-31
PERF-EMP-01279-2023,EMP-01279,2023,2023-12-15,Unsatisfactory,1,109.0,Needs to improve stakeholder communication.,0.119,No,Wealth Management,North America,G2,EMP-00115,Workday,2024-12-31
PERF-EMP-01279-2024,EMP-01279,2024,2024-12-15,Meets Expectations,3,82.0,"Exceptional year, exceeded all targets.",0.07,No,Wealth Management,North America,G2,EMP-00115,Workday,2024-12-31
PERF-EMP-01013-2022,EMP-01013,2022,2022-12-15,Needs Improvement,2,82.5,Needs to improve stakeholder communication.,0.047,No,Legal,Europe,G4,EMP-00896,Workday,2024-12-31
PERF-EMP-01013-2024,EMP-01013,2024,2024-12-15,Meets Expectations,3,78.5,"Exceptional year, exceeded all targets.",0.112,No,Legal,Europe,G4,EMP-00896,Workday,2024-12-31
PERF-EMP-01879-2022,EMP-01879,2022,2022-12-15,Meets Expectations,3,63.4,Development needed in technical skills.,0.039,No,Operations,Asia Pacific,G6,EMP-00576,Workday,2024-12-31
PERF-EMP-01879-2023,EMP-01879,2023,2023-12-15,Meets Expectations,3,106.4,Meets expectations across all KPIs.,0.066,No,Operations,Asia Pacific,G6,EMP-00576,Workday,2024-12-31
PERF-EMP-01879-2024,EMP-01879,2024,2024-12-15,Needs Improvement,2,90.5,Needs to improve stakeholder communication.,0.075,No,Operations,Asia Pacific,G6,EMP-00576,Workday,2024-12-31
PERF-EMP-09077-2022,EMP-09077,2022,2022-12-15,Meets Expectations,3,112.9,Meets expectations across all KPIs.,0.02,Yes,Technology,Europe,G6,EMP-07199,Workday,2024-12-31
PERF-EMP-09077-2023,EMP-09077,2023,2023-12-15,Meets Expectations,3,87.5,Meets expectations across all KPIs.,0.099,No,Technology,Europe,G6,EMP-07199,Workday,2024-12-31
PERF-EMP-02725-2022,EMP-02725,2022,2022-12-15,Meets Expectations,3,71.9,"Strong contributor, consistently delivers.",0.063,No,Operations,Asia Pacific,G1,EMP-00157,Workday,2024-12-31
PERF-EMP-02725-2023,EMP-02725,2023,2023-12-15,Meets Expectations,3,88.3,Needs to improve stakeholder communication.,0.075,No,Operations,Asia Pacific,G1,EMP-00157,Workday,2024-12-31
PERF-EMP-02725-2024,EMP-02725,2024,2024-12-15,Exceeds Expectations,4,61.1,Needs to improve stakeholder communication.,0.036,No,Operations,Asia Pacific,G1,EMP-00157,Workday,2024-12-31
PERF-EMP-01654-2022,EMP-01654,2022,2022-12-15,Exceeds Expectations,4,67.4,"Exceptional year, exceeded all targets.",0.024,No,Finance,North America,G3,EMP-00629,Workday,2024-12-31
PERF-EMP-01654-2023,EMP-01654,2023,2023-12-15,Exceeds Expectations,4,80.3,Meets expectations across all KPIs.,0.016,No,Finance,North America,G3,EMP-00629,Workday,2024-12-31
PERF-EMP-01654-2024,EMP-01654,2024,2024-12-15,Meets Expectations,3,84.5,"Exceptional year, exceeded all targets.",0.097,No,Finance,North America,G3,EMP-00629,Workday,2024-12-31
PERF-EMP-04607-2022,EMP-04607,2022,2022-12-15,Meets Expectations,3,82.9,Development needed in technical skills.,0.077,No,Marketing,North America,G10,,Workday,2024-12-31
PERF-EMP-04607-2023,EMP-04607,2023,2023-12-15,Unsatisfactory,1,87.2,Needs to improve stakeholder communication.,0.021,Yes,Marketing,North America,G10,,Workday,2024-12-31
PERF-EMP-07052-2022,EMP-07052,2022,2022-12-15,Meets Expectations,3,99.9,"Exceptional year, exceeded all targets.",0.016,No,Legal,North America,G3,EMP-02635,Workday,2024-12-31
PERF-EMP-07052-2023,EMP-07052,2023,2023-12-15,Meets Expectations,3,91.1,Meets expectations across all KPIs.,0.018,No,Legal,North America,G3,EMP-02635,Workday,2024-12-31
PERF-EMP-03577-2022,EMP-03577,2022,2022-12-15,Meets Expectations,3,62.4,Meets expectations across all KPIs.,0.049,No,Risk & Compliance,Asia Pacific,G5,EMP-01442,Workday,2024-12-31
PERF-EMP-03577-2023,EMP-03577,2023,2023-12-15,Exceptional,5,89.6,Meets expectations across all KPIs.,0.097,No,Risk & Compliance,Asia Pacific,G5,EMP-01442,Workday,2024-12-31
PERF-EMP-03577-2024,EMP-03577,2024,2024-12-15,Exceptional,5,89.3,"Strong contributor, consistently delivers.",0.1,No,Risk & Compliance,Asia Pacific,G5,EMP-01442,Workday,2024-12-31
PERF-EMP-01882-2022,EMP-01882,2022,2022-12-15,Needs Improvement,2,73.2,Development needed in technical skills.,0.02,No,Data & Analytics,North America,G8,EMP-01032,Workday,2024-12-31
PERF-EMP-01882-2023,EMP-01882,2023,2023-12-15,Meets Expectations,3,104.1,Needs to improve stakeholder communication.,0.049,No,Data & Analytics,North America,G8,EMP-01032,Workday,2024-12-31
PERF-EMP-07472-2022,EMP-07472,2022,2022-12-15,Needs Improvement,2,72.0,"Exceptional year, exceeded all targets.",0.059,No,Retail Banking,North America,G2,EMP-03666,Workday,2024-12-31
PERF-EMP-07472-2023,EMP-07472,2023,2023-12-15,Meets Expectations,3,82.8,Development needed in technical skills.,0.075,No,Retail Banking,North America,G2,EMP-03666,Workday,2024-12-31
PERF-EMP-07472-2024,EMP-07472,2024,2024-12-15,Exceptional,5,74.1,Needs to improve stakeholder communication.,0.111,No,Retail Banking,North America,G2,EMP-03666,Workday,2024-12-31
PERF-EMP-01468-2022,EMP-01468,2022,2022-12-15,Meets Expectations,3,61.4,Development needed in technical skills.,0.046,No,Finance,North America,G4,EMP-00948,Workday,2024-12-31
PERF-EMP-01468-2023,EMP-01468,2023,2023-12-15,Exceeds Expectations,4,61.8,Development needed in technical skills.,0.004,No,Finance,North America,G4,EMP-00948,Workday,2024-12-31
PERF-EMP-01468-2024,EMP-01468,2024,2024-12-15,Meets Expectations,3,91.1,Meets expectations across all KPIs.,0.052,No,Finance,North America,G4,EMP-00948,Workday,2024-12-31
PERF-EMP-01752-2023,EMP-01752,2023,2023-12-15,Meets Expectations,3,71.8,Development needed in technical skills.,0.11,No,Operations,Asia Pacific,G2,EMP-00100,Workday,2024-12-31
PERF-EMP-01752-2024,EMP-01752,2024,2024-12-15,Needs Improvement,2,118.5,Needs to improve stakeholder communication.,0.015,No,Operations,Asia Pacific,G2,EMP-00100,Workday,2024-12-31
PERF-EMP-05981-2022,EMP-05981,2022,2022-12-15,Exceeds Expectations,4,66.5,Development needed in technical skills.,0.005,No,Technology,Asia Pacific,G4,EMP-03807,Workday,2024-12-31
PERF-EMP-05981-2023,EMP-05981,2023,2023-12-15,Meets Expectations,3,108.1,Needs to improve stakeholder communication.,0.034,No,Technology,Asia Pacific,G4,EMP-03807,Workday,2024-12-31
PERF-EMP-05981-2024,EMP-05981,2024,2024-12-15,Exceeds Expectations,4,90.8,"Exceptional year, exceeded all targets.",0.049,No,Technology,Asia Pacific,G4,EMP-03807,Workday,2024-12-31
PERF-EMP-08947-2022,EMP-08947,2022,2022-12-15,Exceeds Expectations,4,87.5,Meets expectations across all KPIs.,0.088,No,Credit Risk,Europe,G1,EMP-08616,Workday,2024-12-31
